Tank,Fry Number,File,Color,Color Number,Time Period,Photo,Mean Dist Shoal,Shoal Mean Sep,Shoal Centroid Size,Shoal Var Sep,Min Dist Fish,Dist Plant,Dist Edge,Dist Sculpin,Dist Moved
30-002,4,30-002-4 DWL.TPS,green,4,Before,G0032203,80.22416,98.91059,142.316,4463.103,46.00863,38.95656,18.91204,NA,106.2595
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032204,61.87469,63.36467,88.0546,1384.792,39.03705,13.92435,58.49473,129.7592,NA
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032205,44.49224,53.93605,75.86504,1113.486,32.19159,52.91252,28.86482,162.0744,49.57086
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032206,57.55602,53.37431,75.80497,1178.535,43.99098,46.28721,29.34477,143.2144,20.18892
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032207,62.88919,67.68555,92.63113,1366.821,52.38638,34.73182,43.0136,138.1877,12.26608
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032208,49.45952,71.58347,100.9936,2010.74,24.35297,62.70348,9.45602,180.4834,49.85479
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032209,43.57383,52.50292,70.86178,709.2461,32.93883,38.35015,34.43448,160.4128,28.41883
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032210,70.05168,51.46299,68.94797,624.9316,29.69988,32.71006,39.63917,169.061,45.11872
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032211,90.9486,103.5356,139.7818,2767.623,34.38144,29.65068,29.20983,196.9791,63.41924
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032212,45.48816,54.86121,77.15631,1150.774,40.90876,29.61466,41.04881,155.0242,96.45982
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032213,104.1771,90.95312,121.6553,1913.037,31.98573,44.10511,39.34436,151.8398,54.9815
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032214,135.3979,68.66293,92.45855,1181.349,72.85883,36.2033,38.63672,148.7675,15.32437
30-002,4,30-002-4 DWL.TPS,green,4,After,G0032215,110.242,97.03637,142.3691,4915.898,33.15226,35.99275,27.02024,186.8159,83.31554
